date;marketPrice
2022-08-24;4.63984
2022-08-23;4.64083
2022-08-22;4.65309
2022-08-21;4.67061
2022-08-20;4.67079
2022-08-19;4.67096
2022-08-18;4.68951
2022-08-17;4.68998
2022-08-16;4.70307
2022-08-15;4.69628
2022-08-14;4.68928
2022-08-13;4.68945
2022-08-12;4.68963
2022-08-11;4.6737
2022-08-10;4.6713
2022-08-09;4.65921
2022-08-08;4.66504
2022-08-07;4.65972
2022-08-06;4.65989
2022-08-05;4.66007
2022-08-04;4.66133
2022-08-03;4.65514
2022-08-02;4.65299
2022-08-01;4.64945
2022-07-31;4.6407
2022-07-30;4.64087
2022-07-29;4.64105
2022-07-28;4.61971
2022-07-27;4.59945
2022-07-26;4.59083
2022-07-25;4.58681
2022-07-24;4.58161
2022-07-23;4.58178
2022-07-22;4.58195
2022-07-21;4.5728
2022-07-20;4.56248
2022-07-19;4.54097
2022-07-18;4.52992
2022-07-17;4.52772
2022-07-16;4.52789
2022-07-15;4.52806
2022-07-14;4.51955
2022-07-13;4.53312
2022-07-12;4.54413
2022-07-11;4.5473
2022-07-10;4.54537
2022-07-09;4.54554
2022-07-08;4.54571
2022-07-07;4.53573
2022-07-06;4.52388
2022-07-05;4.52245
2022-07-04;4.51963
2022-07-03;4.51677
2022-07-02;4.51694
2022-07-01;4.51712
2022-06-30;4.51704
2022-06-29;4.53404
2022-06-28;4.54502
2022-06-27;4.54832
2022-06-26;4.54499
2022-06-25;4.54516
2022-06-24;4.54533
2022-06-23;4.51882
2022-06-22;4.5247
2022-06-21;4.52353
2022-06-20;4.51656
2022-06-19;4.51437
2022-06-18;4.51454
2022-06-17;4.51471
2022-06-16;4.5211
2022-06-15;4.54732
2022-06-14;4.54523
2022-06-13;4.57476
2022-06-12;4.61564
2022-06-11;4.61581
2022-06-10;4.61599
2022-06-09;4.63836
2022-06-08;4.6561
2022-06-07;4.65886
2022-06-06;4.67332
2022-06-05;4.67123
2022-06-04;4.67141
2022-06-03;4.67159
2022-06-02;4.67868
2022-06-01;4.6743
2022-05-31;4.68066
2022-05-30;4.68328
2022-05-29;4.67037
2022-05-28;4.67055
2022-05-27;4.67073
2022-05-26;4.64919
2022-05-25;4.63674
2022-05-24;4.62708
2022-05-23;4.63511
2022-05-22;4.62381
2022-05-21;4.62399
2022-05-20;4.62417
2022-05-19;4.62388
2022-05-18;4.63612
2022-05-17;4.64703
2022-05-16;4.63817
2022-05-15;4.6328
2022-05-14;4.63299
2022-05-13;4.63317
2022-05-12;4.62115
2022-05-11;4.61774
2022-05-10;4.61597
2022-05-09;4.64565
2022-05-08;4.65986
2022-05-07;4.66004
2022-05-06;4.66023
2022-05-05;4.67787
2022-05-04;4.68601
2022-05-03;4.68895
2022-05-02;4.68952
2022-05-01;4.70062
2022-04-30;4.70081
2022-04-29;4.701
2022-04-28;4.70255
2022-04-27;4.69441
2022-04-26;4.69709
2022-04-25;4.70718
2022-04-24;4.71457
2022-04-23;4.71476
2022-04-22;4.71495
2022-04-21;4.73571
2022-04-20;4.73768
2022-04-19;4.73689
2022-04-18;4.73926
2022-04-17;4.73911
2022-04-16;4.73929
2022-04-15;4.73948
2022-04-14;4.73967
2022-04-13;4.73584
2022-04-12;4.73108
2022-04-11;4.73408
2022-04-10;4.73867
2022-04-09;4.73886
2022-04-08;4.73904
2022-04-07;4.74143
2022-04-06;4.75221
2022-04-05;4.76751
2022-04-04;4.76584
2022-04-03;4.75475
2022-04-02;4.75493
2022-04-01;4.75512
2022-03-31;4.75629
2022-03-30;4.75599
2022-03-29;4.73517
2022-03-28;4.73095
2022-03-27;4.72931
2022-03-26;4.72949
2022-03-25;4.72968
2022-03-24;4.73065
2022-03-23;4.72851
2022-03-22;4.72554
2022-03-21;4.702
2022-03-20;4.69502
2022-03-19;4.6952
2022-03-18;4.69539
2022-03-17;4.69101
2022-03-16;4.68033
2022-03-15;4.67648
2022-03-14;4.68668
2022-03-13;4.69688
2022-03-12;4.69706
2022-03-11;4.69725
2022-03-10;4.69956
2022-03-09;4.68987
2022-03-08;4.69816
2022-03-07;4.72037
2022-03-06;4.74278
2022-03-05;4.74297
2022-03-04;4.74316
2022-03-03;4.74718
2022-03-02;4.75098
2022-03-01;4.76997
2022-02-28;4.78227
2022-02-27;4.7764
2022-02-26;4.77659
2022-02-25;4.77677
2022-02-24;4.78265
2022-02-23;4.79073
2022-02-22;4.8038
2022-02-21;4.8159
2022-01-20;4.82258
2022-02-19;4.82277
2022-02-18;4.82296
2022-02-17;4.8306
2022-02-16;4.83242
2022-02-15;4.82803
2022-02-14;4.83205
2022-02-13;4.84569
2022-02-12;4.84588
2022-02-11;4.84607
2022-02-10;4.8513
2022-02-09;4.84874
2022-02-08;4.8386
