date;marketPrice
2026-08-28;7.10118
2026-08-27;7.08393
2026-08-26;7.07849
2026-08-25;7.04765
2026-08-24;7.07159
2026-08-23;7.07176
2026-08-22;7.07193
2026-08-21;7.04811
2026-08-20;7.07301
2026-08-19;7.06782
2026-08-18;7.14935
2026-08-17;7.13621
2026-08-16;7.13638
2026-08-15;7.13655
2026-08-14;7.15612
