date;marketPrice
2024-10-31;5.83264
2024-10-30;5.84963
2024-10-29;5.84351
2024-10-28;5.84737
2024-10-27;5.84763
2024-10-26;5.84789
2024-10-25;5.85601
2024-10-24;5.86779
2024-10-23;5.86709
2024-10-22;5.86717
2024-10-21;5.86453
2024-10-20;5.86479
2024-10-19;5.86506
2024-10-18;5.85351
2024-10-17;5.83976
2024-10-16;5.82988
2024-10-15;5.82171
2024-10-14;5.81736
2024-10-13;5.81762
2024-10-12;5.81789
2024-10-11;5.80238
2024-10-10;5.7912
2024-10-09;5.77763
2024-10-08;5.79518
2024-10-07;5.78808
2024-10-06;5.78834
2024-10-05;5.7886
2024-10-04;5.7838
2024-10-03;5.78948
2024-10-02;5.78207
2024-10-01;5.75234
2024-09-30;5.76685
2024-09-29;5.76711
2024-09-28;5.76736
2024-09-27;5.76829
2024-09-26;5.75225
2024-09-25;5.7621
2024-09-24;5.75513
2024-09-23;5.73877
2024-09-22;5.73902
2024-09-21;5.73928
2024-09-20;5.74301
2024-09-19;5.73314
2024-09-18;5.73228
2024-09-17;5.72709
2024-09-16;5.72927
2024-09-15;5.72953
2024-09-14;5.72978
2024-09-13;5.71936
2024-09-12;5.69334
2024-09-11;5.68482
2024-09-10;5.67966
2024-09-09;5.66582
2024-09-08;5.66608
2024-09-07;5.66633
2024-09-06;5.69257
2024-09-05;5.69394
2024-09-04;5.70579
2024-09-03;5.72283
2024-09-02;5.72309
2024-09-01;5.72334
2024-08-31;5.72395
2024-08-30;5.71976
2024-08-29;5.70227
2024-08-28;5.70093
2024-08-27;5.7045
2024-08-26;5.71107
2024-08-25;5.71132
2024-08-24;5.71158
2024-08-23;5.69586
2024-08-22;5.70263
2024-08-21;5.70221
2024-08-20;5.71026
2024-08-19;5.70502
2024-08-18;5.70528
2024-08-17;5.70554
2024-08-16;5.68545
2024-08-15;5.66734
2024-08-14;5.67775
2024-08-13;5.67241
2024-08-12;5.66443
2024-08-11;5.66469
2024-08-10;5.66494
2024-08-09;5.64914
2024-08-08;5.64629
2024-08-07;5.62581
2024-08-06;5.63108
2024-08-05;5.67647
2024-08-04;5.67673
2024-08-03;5.67698
2024-08-02;5.72757
2024-08-01;5.72868
2024-07-31;5.70603
2024-07-30;5.70265
2024-07-29;5.68799
2024-07-28;5.68819
2024-07-27;5.68845
2024-07-26;5.67748
2024-07-25;5.69635
2024-07-24;5.70348
2024-07-23;5.68688
2024-07-22;5.68233
2024-07-21;5.68259
2024-07-20;5.68284
2024-07-19;5.69438
2024-07-18;5.69505
2024-07-17;5.71528
2024-07-16;5.69754
2024-07-15;5.6965
2024-07-14;5.69676
2024-07-13;5.69701
2024-07-12;5.69884
2024-07-11;5.6837
2024-07-10;5.67394
2024-07-09;5.67268
2024-07-08;5.67243
2024-07-07;5.67269
2024-07-06;5.67294
2024-07-05;5.66404
2024-07-04;5.66736
2024-07-03;5.64704
2024-07-02;5.65214
2024-07-01;5.66967
2024-06-30;5.66709
2024-06-29;5.66734
2024-06-28;5.67112
2024-06-27;5.67537
2024-06-26;5.67989
2024-06-25;5.67763
2024-06-24;5.6839
2024-06-23;5.68416
2024-06-22;5.68441
2024-06-21;5.68337
2024-06-20;5.66777
2024-06-19;5.66443
2024-06-18;5.6576
2024-06-17;5.66483
2024-06-16;5.66509
2024-06-15;5.66534
2024-06-14;5.65125
2024-06-13;5.6572
2024-06-12;5.65598
2024-06-11;5.65583
2024-06-10;5.64072
2024-06-09;5.64098
2024-06-08;5.64123
2024-06-07;5.6583
2024-06-06;5.63996
2024-06-05;5.62786
2024-06-04;5.6435
2024-06-03;5.63481
2024-06-02;5.63507
2024-06-01;5.63532
2024-05-31;5.64099
2024-05-30;5.63909
2024-05-29;5.66146
2024-05-28;5.66326
2024-05-27;5.65841
2024-05-26;5.65866
2024-05-25;5.65892
2024-05-24;5.67066
2024-05-23;5.68072
2024-05-22;5.68851
2024-05-21;5.69059
2024-05-20;5.67553
2024-05-19;5.67579
2024-05-18;5.67605
2024-05-17;5.66527
2024-05-16;5.6619
2024-05-15;5.65605
2024-05-14;5.65677
2024-05-13;5.65684
2024-05-12;5.6571
2024-05-11;5.65736
2024-05-10;5.65057
2024-05-09;5.6449
2024-05-08;5.6293
2024-05-07;5.61913
2024-05-06;5.6086
2024-05-05;5.60886
2024-05-04;5.60912
2024-05-03;5.61527
2024-05-02;5.61202
2024-05-01;5.61153
2024-04-30;5.62474
2024-04-29;5.6079
2024-04-28;5.60815
2024-04-27;5.60841
2024-04-26;5.5936
2024-04-25;5.6084
2024-04-24;5.60092
2024-04-23;5.59308
2024-04-22;5.59733
2024-04-21;5.59758
2024-04-20;5.59784
2024-04-19;5.59206
2024-04-18;5.59609
2024-04-17;5.58933
2024-04-16;5.61879
2024-04-15;5.63939
2024-04-14;5.63965
2024-04-13;5.63991
2024-04-12;5.61638
2024-04-11;5.60594
2024-04-10;5.60508
2024-04-09;5.6056
2024-04-08;5.59863
2024-04-07;5.59889
2024-04-06;5.59914
2024-04-05;5.60195
2024-04-04;5.60901
2024-04-03;5.60976
2024-04-02;5.59784
2024-04-01;5.5992
2024-03-31;5.59948
2024-03-30;5.59974
2024-03-29;5.59999
2024-03-28;5.57687
2024-03-27;5.56525
2024-03-26;5.56693
2024-03-25;5.56569
2024-03-24;5.56594
2024-03-23;5.5662
2024-03-22;5.56378
2024-03-21;5.54632
2024-03-20;5.543
2024-03-19;5.53489
2024-03-18;5.53969
2024-03-17;5.53995
2024-03-16;5.5402
2024-03-15;5.54384
2024-03-14;5.54384
2024-03-13;5.54207
2024-03-12;5.54394
2024-03-11;5.5495
2024-03-10;5.54976
2024-03-09;5.55001
2024-03-08;5.54902
2024-03-07;5.53482
2024-03-06;5.53561
2024-03-05;5.53019
2024-03-04;5.52102
2024-03-03;5.52127
2024-03-02;5.52152
2024-03-01;5.4983
2024-02-29;5.5013
2024-02-28;5.49946
2024-02-27;5.5021
2024-02-26;5.50585
2024-02-25;5.5061
2024-02-24;5.50635
2024-02-23;5.50805
2024-02-22;5.50214
2024-02-21;5.50999
2024-02-20;5.50903
2024-02-19;5.5113
2024-02-18;5.51155
2024-02-17;5.5118
2024-02-16;5.5118
2024-02-15;5.50817
2024-02-14;5.49764
2024-02-13;5.48876
2024-02-12;5.50965
2024-02-11;5.50216
2024-02-10;5.50241
2024-02-09;5.50266
2024-02-08;5.50309
2024-02-07;5.49882
2024-02-06;5.50181
2024-02-05;5.49497
2024-02-04;5.48825
2024-02-03;5.4885
2024-02-02;5.48875
2024-02-01;5.47895
2024-01-31;5.47347
2024-01-30;5.46944
2024-01-29;5.46774
2024-01-28;5.4487
2024-01-27;5.44895
2024-01-26;5.4492
2024-01-25;5.43994
2024-01-24;5.4376
2024-01-23;5.42649
2024-01-22;5.42323
2024-01-21;5.41763
2024-01-20;5.41788
2024-01-19;5.41813
2024-01-18;5.41474
2024-01-17;5.42005
2024-01-16;5.44119
2024-01-15;5.44657
2024-01-14;5.44148
2024-01-13;5.44173
2024-01-12;5.44198
2024-01-11;5.42831
2024-01-10;5.42918
2024-01-09;5.43611
2024-01-08;5.42895
2023-01-07;5.43877
2024-01-06;5.43902
2024-01-05;5.43927
2024-01-04;5.44163
2024-01-03;5.45206
2024-01-02;5.46505
2024-01-01;5.45905
2023-12-31;5.46008
2023-12-30;5.46055
2023-12-29;5.4608
2023-12-28;5.45637
2023-12-27;5.45307
2023-12-26;5.45887
2023-12-25;5.45749
2023-12-24;5.45741
2023-12-23;5.45766
2023-12-22;5.45791
2023-12-21;5.45404
2023-12-20;5.46312
2023-12-19;5.46163
2023-12-18;5.45735
2023-12-17;5.45635
2023-12-16;5.4566
2023-12-15;5.45685
2023-12-14;5.44758
2023-12-13;5.42015
2023-12-12;5.41789
2023-12-11;5.42764
2023-12-10;5.4285
2023-12-09;5.42875
2023-12-08;5.42899
2023-12-07;5.4242
2023-12-06;5.4312
2023-12-05;5.41824
2023-12-04;5.41794
2023-12-03;5.40327
2023-12-02;5.40351
2023-12-01;5.40376
2023-11-30;5.39457
2023-11-29;5.37407
2023-11-28;5.3603
2023-11-27;5.35472
2023-11-26;5.35608
2023-11-25;5.35632
2023-11-24;5.35657
2023-11-23;5.36029
2023-11-22;5.36456
2023-11-21;5.34999
2023-11-20;5.33835
2023-11-19;5.34454
2023-11-18;5.34479
2023-11-17;5.34503
2023-11-16;5.34426
2023-11-15;5.34386
2023-11-14;5.32405
2023-11-13;5.33093
2023-11-12;5.31975
2023-11-11;5.31999
2023-11-10;5.32024
2023-11-09;5.34124
2023-11-08;5.33888
