date;marketPrice
2025-02-09;1.54215
2025-02-08;1.54221
2025-02-07;1.54185
2025-02-06;1.53828
2025-02-05;1.53806
2025-02-04;1.53708
2025-02-03;1.53363
2025-02-02;1.5337
2025-02-01;1.53493
2025-01-31;1.53083
2025-01-30;1.52223
2025-01-29;1.51921
2025-01-28;1.5155
2025-01-27;1.52033
2025-01-26;1.52039
2025-01-25;1.52046
2025-01-24;1.5198
2025-01-23;1.51963
2025-01-22;1.52028
2025-01-21;1.51795
2025-01-20;1.51779
2025-01-19;1.51785
2025-01-18;1.51791
2025-01-17;1.51652
2025-01-16;1.51401
2025-01-15;1.50875
2025-01-14;1.50661
2025-01-13;1.51027
2025-01-12;1.51033
2025-01-11;1.51039
2025-01-10;1.51024
2025-01-09;1.51111
2025-01-08;1.50872
2025-01-07;1.50842
2025-01-06;1.50814
2025-01-05;1.50821
2025-01-04;1.50827
2025-01-03;1.50929
2025-01-02;1.50074
2025-01-01;1.5008
2024-12-31;1.49799
2024-12-30;1.49976
2024-12-29;1.49982
2024-12-28;1.49989
2024-12-27;1.50309
2024-12-26;1.50211
2024-12-25;1.50217
2024-12-24;1.50077
2024-12-23;1.50113
2024-12-22;1.50119
2024-12-21;1.50125
2024-12-20;1.50009
2024-12-19;1.50712
2024-12-18;1.5109
2024-12-17;1.51388
2024-12-16;1.5163
2024-12-15;1.51636
2024-12-14;1.51637
2024-12-13;1.52193
2024-12-12;1.52625
2024-12-11;1.52406
2024-12-10;1.5238
2024-12-09;1.51731
2024-12-08;1.51737
2024-12-07;1.51744
2024-12-06;1.52048
2024-12-05;1.52169
2024-12-04;1.52155
2024-12-03;1.51751
2024-12-02;1.51548
2024-12-01;1.51554
2024-11-30;1.5156
2024-11-29;1.51157
2024-11-28;1.51025
2024-11-27;1.50839
2024-11-26;1.50869
2024-11-25;1.5137
2024-11-24;1.51377
2024-11-23;1.51383
2024-11-22;1.50564
2024-11-21;1.50219
2024-11-20;1.50057
2024-11-19;1.50151
2024-11-18;1.49726
2024-11-17;1.49732
2024-11-16;1.49738
2024-11-15;1.50097
2024-11-14;1.49788
2024-11-13;1.50115
2024-11-12;1.50489
2024-11-11;1.50499
2024-11-10;1.50505
2024-11-09;1.50511
2024-11-08;1.50753
2024-11-07;1.50254
2024-11-06;1.5006
2024-11-05;1.4992
2024-11-04;1.49945
2024-11-03;1.49951
2024-11-02;1.49957
2024-11-01;1.49893
2024-10-31;1.50923
2024-10-30;1.51259
2024-10-29;1.51163
2024-10-28;1.51094
2024-10-27;1.511
2024-10-26;1.51107
2024-10-25;1.51259
2024-10-24;1.51343
2024-10-23;1.51679
2024-10-22;1.51494
2024-10-21;1.51838
