date;marketPrice
2024-08-08;5.26386
2024-08-07;5.21024
2024-08-06;5.21955
2024-08-05;5.30462
2024-08-04;5.30486
2024-08-03;5.30511
2024-08-02;5.43393
2024-08-01;5.48787
2024-07-31;5.41579
2024-07-30;5.40435
2024-07-29;5.40029
2024-07-28;5.40053
2024-07-27;5.40078
2024-07-26;5.37907
2024-07-25;5.46452
2024-07-24;5.48201
2024-07-23;5.48355
2024-07-22;5.4769
2024-07-21;5.47715
2024-07-20;5.47739
2024-07-19;5.51826
2024-07-18;5.5277
2024-07-17;5.55819
2024-07-16;5.5373
2024-07-15;5.54949
2024-07-14;5.54974
2024-07-13;5.54999
2024-07-12;5.54547
2024-07-11;5.50236
2024-07-10;5.47424
2024-07-09;5.47237
2024-07-08;5.48231
2024-07-07;5.48255
2024-07-06;5.4828
2024-07-05;5.47815
2024-07-04;5.4451
2024-07-03;5.40031
2024-07-02;5.40824
2024-07-01;5.43738
2024-06-30;5.43763
2024-06-29;5.43787
2024-06-28;5.41647
2024-06-27;5.42023
2024-06-26;5.43355
2024-06-25;5.44062
2024-06-24;5.42848
2024-06-23;5.42872
2024-06-22;5.42897
2024-06-21;5.44958
2024-06-20;5.41888
2024-06-19;5.40862
2024-06-18;5.38999
2024-06-17;5.40266
2024-06-16;5.4029
2024-06-15;5.40315
2024-06-14;5.40744
2024-06-13;5.43563
2024-06-12;5.43505
2024-06-11;5.44875
2024-06-10;5.42416
2024-06-09;5.4244
2024-06-08;5.42465
2024-06-07;5.46831
2024-06-06;5.43079
2024-06-05;5.39474
2024-06-04;5.43488
2024-06-03;5.4324
2024-06-02;5.43264
2024-06-01;5.43289
2024-05-31;5.44808
2024-05-30;5.44717
2024-05-29;5.49351
2024-05-28;5.48915
2024-05-27;5.47852
2024-05-26;5.47877
2024-05-25;5.47902
2024-05-24;5.50206
2024-05-23;5.52234
2024-05-22;5.56386
2024-05-21;5.57516
2024-05-20;5.55656
2024-05-19;5.55681
2024-05-18;5.55706
2024-05-17;5.52387
2024-05-16;5.53393
2024-05-15;5.52218
2024-05-14;5.51625
2024-05-13;5.51297
2024-05-12;5.51322
2024-05-11;5.51347
2024-05-10;5.50043
2024-05-09;5.48385
2024-05-08;5.46509
2024-05-07;5.45778
2024-05-06;5.43074
2024-05-05;5.43099
2024-05-04;5.43124
2024-05-03;5.43121
2024-05-02;5.41615
2024-05-01;5.41483
2024-04-30;5.44873
2024-04-29;5.42822
