date;marketPrice
2025-04-16;4.84166
2025-04-15;4.81198
2025-04-14;4.71206
2025-04-13;4.71221
2025-04-12;4.71251
2025-04-11;4.72442
2025-04-10;4.57906
2025-04-09;4.72957
2025-04-08;4.62751
2025-04-07;4.7415
2025-04-06;4.74165
2025-04-05;4.74179
2025-04-04;4.92592
2025-04-03;5.08567
2025-04-02;5.08806
2025-04-01;5.04127
2025-03-31;5.06942
2025-03-30;5.06958
2025-03-29;5.06974
2025-03-28;5.14789
2025-03-27;5.15998
2025-03-26;5.18027
2025-03-25;5.17569
2025-03-24;5.11963
2025-03-23;5.1198
2025-03-22;5.11995
2025-03-21;5.13077
2025-03-20;5.12756
2025-03-19;5.09731
2025-03-18;5.10993
2025-03-17;5.08364
2025-03-16;5.0838
2025-03-15;5.08396
2025-03-14;5.03881
2025-03-13;5.07723
2025-03-12;5.04236
2025-03-11;5.10089
2025-03-10;5.13245
2025-03-09;5.13261
2025-03-08;5.13277
2025-03-07;5.19666
2025-03-06;5.18333
2025-03-05;5.211
2025-03-04;5.33032
2025-03-03;5.31642
2025-03-02;5.31658
2025-03-01;5.31675
2025-02-28;5.36706
2025-02-27;5.37464
2025-02-26;5.31995
2025-02-25;5.37279
2025-02-24;5.42274
2025-02-23;5.42291
2025-02-22;5.42308
2025-02-21;5.43949
2025-02-20;5.43913
2025-02-19;5.43814
2025-02-18;5.43334
2025-02-17;5.41427
2025-02-16;5.41444
2025-02-15;5.4146
2025-02-14;5.41586
2025-02-13;5.38947
2025-02-12;5.41315
2025-02-11;5.42247
2025-02-10;5.39758
2025-02-09;5.39775
2025-02-08;5.39792
2025-02-07;5.40836
2025-02-06;5.37055
2025-02-05;5.37798
2025-02-04;5.37059
2025-02-03;5.40741
2025-02-02;5.40758
2025-02-01;5.40774
2025-01-31;5.37489
2025-01-30;5.35705
2025-01-29;5.33485
2025-01-28;5.29539
2025-01-27;5.36581
2025-01-26;5.36598
2025-01-25;5.36615
2025-01-24;5.37226
2025-01-23;5.36792
2025-01-22;5.33787
2025-01-21;5.33806
2025-01-20;5.34471
2025-01-19;5.34488
2025-01-18;5.34505
2025-01-17;5.31176
2025-01-16;5.30005
2025-01-15;5.24139
2025-01-14;5.24006
2025-01-13;5.25109
2025-01-12;5.25125
2025-01-11;5.25141
2025-01-10;5.29176
2025-01-09;5.29193
2025-01-08;5.29797
2025-01-07;5.32305
2025-01-06;5.29924
2025-01-05;5.2994
2025-01-04;5.29957
2025-01-03;5.30523
2025-01-02;5.25402
2025-01-01;5.25418
2024-12-31;5.25398
2024-12-30;5.28564
2024-12-29;5.28581
2024-12-28;5.28597
2024-12-27;5.27286
2024-12-26;5.27302
2024-12-25;5.27319
2024-12-24;5.27316
