date;marketPrice
2024-09-08;6.74584
2024-09-07;6.746
2024-09-06;6.74982
2024-09-05;6.74704
2024-09-04;6.7484
2024-09-03;6.75299
2024-09-02;6.75713
2024-09-01;6.7573
2024-08-31;6.75758
2024-08-30;6.75954
2024-08-29;6.7488
2024-08-28;6.7536
2024-08-27;6.76092
2024-08-26;6.75989
2024-08-25;6.76005
2024-08-24;6.76471
2024-08-23;6.74695
2024-08-22;6.75796
2024-08-21;6.75468
2024-08-20;6.75695
2024-08-19;6.75249
2024-08-18;6.75266
2024-08-17;6.75282
2024-08-16;6.73681
2024-08-15;6.72146
2024-08-14;6.72582
2024-08-13;6.7197
2024-08-12;6.70474
2024-08-11;6.7049
2024-08-10;6.70507
2024-08-09;6.70666
2024-08-08;6.70668
2024-08-07;6.69969
2024-08-06;6.70167
2024-08-05;6.72975
2024-08-04;6.72991
2024-08-03;6.73007
2024-08-02;6.74582
2024-08-01;6.74998
2024-07-31;6.71964
2024-07-30;6.71184
2024-07-29;6.70542
2024-07-28;6.70553
2024-07-27;6.7057
2024-07-26;6.70247
2024-07-25;6.73511
2024-07-24;6.74416
2024-07-23;6.74241
2024-07-22;6.74504
2024-07-21;6.7452
2024-07-20;6.74537
2024-07-19;6.75745
2024-07-18;6.76029
2024-07-17;6.76892
2024-07-16;6.75462
2024-07-15;6.75644
2024-07-14;6.7566
2024-07-13;6.75677
2024-07-12;6.76132
2024-07-11;6.73999
2024-07-10;6.73169
2024-07-09;6.7341
2024-07-08;6.73196
2024-07-07;6.73213
2024-07-06;6.73229
2024-07-05;6.71609
2024-07-04;6.67686
2024-07-03;6.65759
2024-07-02;6.66115
2024-07-01;6.70593
2024-06-30;6.70609
2024-06-29;6.70625
2024-06-28;6.66398
2024-06-27;6.66488
2024-06-26;6.677
2024-06-25;6.67907
2024-06-24;6.67976
2024-06-23;6.67992
2024-06-22;6.68009
2024-06-21;6.68572
2024-06-20;6.6793
2024-06-19;6.71127
2024-06-18;6.7061
2024-06-17;6.70571
2024-06-16;6.70587
2024-06-15;6.70603
2024-06-14;6.66855
2024-06-13;6.66904
2024-06-12;6.66081
2024-06-11;6.66913
2024-06-10;6.66686
2024-06-09;6.66702
2024-06-08;6.66718
2024-06-07;6.69335
2024-06-06;6.68458
2024-06-05;6.67239
2024-06-04;6.67373
2024-06-03;6.65696
2024-06-02;6.65712
2024-06-01;6.65728
2024-05-31;6.66249
2024-05-30;6.66631
2024-05-29;6.68368
2024-05-28;6.68147
2024-05-27;6.67847
2024-05-26;6.67863
2024-05-25;6.67879
2024-05-24;6.68709
2024-05-23;6.70723
2024-05-22;6.71664
2024-05-21;6.70342
2024-05-20;6.7015
2024-05-19;6.70166
2024-05-18;6.70182
2024-05-17;6.68708
2024-05-16;6.70737
2024-05-15;6.69031
2024-05-14;6.68831
2024-05-13;6.68885
2024-05-12;6.68901
2024-05-11;6.68917
2024-05-10;6.69154
2024-05-09;6.68539
2024-05-08;6.68156
2024-05-07;6.67638
2024-05-06;6.66995
2024-05-05;6.67011
2024-05-04;6.67027
2024-05-03;6.66604
2024-05-02;6.6516
2024-05-01;6.64696
2024-04-30;6.65833
2024-04-29;6.64655
2024-04-28;6.64671
2024-04-27;6.64688
2024-04-26;6.63819
2024-04-25;6.65517
2024-04-24;6.66309
2024-04-23;6.65691
2024-04-22;6.65585
2024-04-21;6.65602
2024-04-20;6.65618
2024-04-19;6.65946
2024-04-18;6.65607
2024-04-17;6.65829
2024-04-16;6.73293
2024-04-15;6.73953
2024-04-14;6.7397
2024-04-13;6.73986
2024-04-12;6.7328
2024-04-11;6.72949
2024-04-10;6.7317
2024-04-09;6.72365
2024-04-08;6.71968
2024-04-07;6.71985
2024-04-06;6.72001
2024-04-05;6.71235
